"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"261","RT @MarcJSpearsESPN: Are the Warriors back? @StephenCurry30 and the reigning #NBA champs talk about their issues before the All-Star Break…",FALSE,0,NA,2018-02-23 17:43:28,FALSE,NA,"967092559016230912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Yung_Lemon94",15,TRUE,FALSE,NA,NA
"262","RT @nperenick39: #Fergie may have bombed the anthem at #NBA All-Star Weekend, but will her performance revive her career? My first blog for…",FALSE,0,NA,2018-02-23 17:37:44,FALSE,NA,"967091116679008256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","livperenick_",4,TRUE,FALSE,NA,NA
"263","RT @MarcJSpearsESPN: Are the Warriors back? @StephenCurry30 and the reigning #NBA champs talk about their issues before the All-Star Break…",FALSE,0,NA,2018-02-23 17:34:19,FALSE,NA,"967090257689636869",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","DavidOjakian",15,TRUE,FALSE,NA,NA
"264","RT @MarcJSpearsESPN: Are the Warriors back? @StephenCurry30 and the reigning #NBA champs talk about their issues before the All-Star Break…",FALSE,0,NA,2018-02-23 17:33:35,FALSE,NA,"967090073169612800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kahel_dream",15,TRUE,FALSE,NA,NA
"265",".@KingJames Wins 2018 @NBA All-Star Game MVP Award https://t.co/4yBg2r8Syo

on the changes to the all-star game?… https://t.co/evdpJgMpR7",FALSE,1,NA,2018-02-23 17:30:46,TRUE,NA,"967089362793107456",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","JamTheHype",0,FALSE,FALSE,NA,NA
"266","RT @MarcJSpearsESPN: Are the Warriors back? @StephenCurry30 and the reigning #NBA champs talk about their issues before the All-Star Break…",FALSE,0,NA,2018-02-23 17:27:27,FALSE,NA,"967088528457744385",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EastBayWarrior",15,TRUE,FALSE,NA,NA
"267","RT @EFEdeportes: <ed><U+00A0><U+00BD><ed><U+00B3><U+00B9> @chusbueno valora positivamente el nuevo formato del partido de las estrellas del All-Star
@NBAspain #NBA https://t.co/L…",FALSE,0,NA,2018-02-23 17:23:45,FALSE,NA,"967087596420632577",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","oscarmaya3",1,TRUE,FALSE,NA,NA
"268","#NBA #DFS Expert @nweitzer7 hooks you up with a few players from All-Star weekend who you may want to target tonigh… https://t.co/jXdWHqURXp",FALSE,0,NA,2018-02-23 17:12:57,TRUE,NA,"967084880051007488",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ScoutFantasy",0,FALSE,FALSE,NA,NA
"269","Jam Packed @thepointforward episode out now!

We recapped All-Star weekend, Mavs Sports Illustrated Article, potent… https://t.co/Nt7UePN7Q8",FALSE,0,NA,2018-02-23 17:08:46,TRUE,NA,"967083826924093441",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FoolishKillah",0,FALSE,FALSE,NA,NA
"270","The #NBA #MoneyTeam came back from All-Star Break with another win!
Dm us to join for a LOW price https://t.co/0nScPhUepQ",FALSE,2,NA,2018-02-23 17:07:36,FALSE,NA,"967083531863281664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","optimallineups",0,FALSE,FALSE,NA,NA
"271","RT @altice_do: <ed><U+00A0><U+00BE><ed><U+00B4><U+00A9>Contaremos con el #NBALeaguePass, un servicio de suscripción para ver partidos de la #NBA a lo largo de la temporada, inclu…",FALSE,0,NA,2018-02-23 17:07:20,FALSE,NA,"967083466440499200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bolivarvalera",4,TRUE,FALSE,NA,NA
"272","RT @TheEllenShow: I sent one of my all-stars, @DemarjaySmith, to All-Star Weekend. Nice push-ups, @MichaelB4Jordan &amp; @JustinBieber. #NBA ht…",FALSE,0,NA,2018-02-23 17:03:44,FALSE,NA,"967082560886059008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AleksandraPryk",560,TRUE,FALSE,NA,NA
"273","We're recording after all! @jediandjerms about to drop episode 141! We'd love to hear from you. @ us, we'll bring i… https://t.co/juk4VENOHG",FALSE,3,NA,2018-02-23 16:52:50,TRUE,NA,"967079818352148482",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jedizaugg",1,FALSE,FALSE,NA,NA
"274","<ed><U+00A0><U+00BD><ed><U+00B3><U+00B9> @chusbueno valora positivamente el nuevo formato del partido de las estrellas del All-Star
@NBAspain #NBA https://t.co/LYvI76pwZs",FALSE,0,NA,2018-02-23 16:48:00,FALSE,NA,"967078602381643776",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EFEdeportes",1,FALSE,FALSE,NA,NA
"275","RT @MarcJSpearsESPN: Are the Warriors back? @StephenCurry30 and the reigning #NBA champs talk about their issues before the All-Star Break…",FALSE,0,NA,2018-02-23 16:47:41,FALSE,NA,"967078521154580480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChrisBHaynes",15,TRUE,FALSE,NA,NA
"276","RT @MarcJSpearsESPN: Are the Warriors back? @StephenCurry30 and the reigning #NBA champs talk about their issues before the All-Star Break…",FALSE,0,NA,2018-02-23 16:46:25,FALSE,NA,"967078203155271681",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","finneyeric",15,TRUE,FALSE,NA,NA
"277","RT @MarcJSpearsESPN: Are the Warriors back? @StephenCurry30 and the reigning #NBA champs talk about their issues before the All-Star Break…",FALSE,0,NA,2018-02-23 16:42:20,FALSE,NA,"967077175554752512",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CSETalent",15,TRUE,FALSE,NA,NA
"278","RT @MarcJSpearsESPN: Are the Warriors back? @StephenCurry30 and the reigning #NBA champs talk about their issues before the All-Star Break…",FALSE,0,NA,2018-02-23 16:41:54,FALSE,NA,"967077067220291584",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","maddelucchi",15,TRUE,FALSE,NA,NA
"279","Are the Warriors back? @StephenCurry30 and the reigning #NBA champs talk about their issues before the All-Star Bre… https://t.co/irUAMor5tr",FALSE,44,NA,2018-02-23 16:39:53,TRUE,NA,"967076557347962880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MarcJSpearsESPN",15,FALSE,FALSE,NA,NA
"280","RT @WeberStateMBB: Nice to have an #NBA All-Star in the building. Welcome @Dame_Lillard. #WeAreWeber https://t.co/m4yrn7QE4S",FALSE,0,NA,2018-02-23 16:37:37,FALSE,NA,"967075988306735105",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","myheartprintz",40,TRUE,FALSE,NA,NA
"281","RT @FanSided: Happy 55th Birthday to 'His Airness' #MichaelJordan!

6× #NBA champion
6× NBA Finals MVP
5× #NBAMVP
14× #NBAAllStar
3× NBA Al…",FALSE,0,NA,2018-02-23 16:33:04,FALSE,NA,"967074842418663424",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","beagal11",214,TRUE,FALSE,NA,NA
"282","In other news, All-Star break is over and I have a reason to live again. #ballislife #letsgoheat #nba @MiamiHEAT",FALSE,0,NA,2018-02-23 16:28:23,FALSE,NA,"967073663060267008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","msamandaisabel",0,FALSE,FALSE,NA,NA
"283","RT @NBCSWizards: PODCAST: Fomer #NBA player Walt Williams talks Wizards, Terps, his experiences at All-Star weekend and life after basketba…",FALSE,0,NA,2018-02-23 16:22:57,FALSE,NA,"967072298325946369",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ChaseHughesNBCS",1,TRUE,FALSE,NA,NA
"284","PODCAST: Fomer #NBA player Walt Williams talks Wizards, Terps, his experiences at All-Star weekend and life after b… https://t.co/jg3L1vIkRR",FALSE,0,NA,2018-02-23 16:22:50,TRUE,NA,"967072267246227458",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","NBCSWizards",1,FALSE,FALSE,NA,NA
"285","RT @camisa_23: Duas ótimas notícias pra vocês:

1) A #NBA volta hoje, após a pausa do All-Star Game

2) Com o fim do horário de verão, a ro…",FALSE,0,NA,2018-02-23 16:12:03,FALSE,NA,"967069551665057794",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bctodeschi",53,TRUE,FALSE,NA,NA
"286","RT @jusblaze_513: <ed><U+00A0><U+00BD><ed><U+00BA><U+00A8>Ep 46<ed><U+00A0><U+00BD><ed><U+00BA><U+00A8>2nd Half Views Ft @christineeebean
We discuss our thoughts on #NBA all-star weekend, look forward to the last half…",FALSE,0,NA,2018-02-23 16:08:20,FALSE,NA,"967068616943288320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FYFCStudios",18,TRUE,FALSE,NA,NA
"287","RT @kissmemyfan_: [HQ] 180217 #Wuyifan #KrisWu @ #NBA All-Star Celebrity Game Cr.Starry1106 #KrisWuNBACelebGame
https://t.co/6CsoRfizlX
htt…",FALSE,0,NA,2018-02-23 16:03:27,FALSE,NA,"967067388935114752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zOxzFPnEBc0P422",281,TRUE,FALSE,NA,NA
"288","RT @kissmemyfan_: [HQ] 180217 #Wuyifan #KrisWu @ #NBA All-Star Celebrity Game Cr.Starry1106 #KrisWuNBACelebGame
https://t.co/5xsGtG5Nrk
htt…",FALSE,0,NA,2018-02-23 16:03:22,FALSE,NA,"967067369771360257",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zOxzFPnEBc0P422",111,TRUE,FALSE,NA,NA
"289","Stpehen Curry tuvo un All-Star regular, pero en el regreso de la #NBA fue decisivo con 44 puntos ante los Clippers.… https://t.co/OCdS0crJ3o",FALSE,0,NA,2018-02-23 16:00:29,TRUE,NA,"967066643519156226",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","medallista_com",0,FALSE,FALSE,NA,NA
"290","RT @kissmemyfan_: [FaNCAM] 180217 #Wuyifan #KrisWu &amp; Justin Bieber @ #NBA All-Star Celebrity Game Cr.PrinceKris #KrisWuNBACelebGame

<U+0E1D><U+0E32><U+0E19><U+0E1D><U+0E32><U+0E19>…",FALSE,0,NA,2018-02-23 15:59:48,FALSE,NA,"967066469715464192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Fantasy55679345",1906,TRUE,FALSE,NA,NA
"291","RT @WuYiFan_KrisBar: #Wuyifan #KrisWu at #NBA  All-Star Celebrity Game 

Warming up <ed><U+00A0><U+00BC><ed><U+00BF><U+0080>
Enjoy the game @KrisWuOfficial_ !

Cr.PrinceKris<U+5C0F><U+738B><U+5B50>_<U+5434>…",FALSE,0,NA,2018-02-23 15:59:19,FALSE,NA,"967066347791302657",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CSwEcdOkcvjUWEB",3332,TRUE,FALSE,NA,NA
"292","RT @WuYiFan_KrisBar: #Wuyifan #KrisWu at #NBA   All-Star Celebrity Game  <ed><U+00A0><U+00BD><ed><U+00B2><U+008E>

Cr.NOVEMBER _de_SIXTH https://t.co/i61M2kR7RJ",FALSE,0,NA,2018-02-23 15:59:14,FALSE,NA,"967066329147559936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CSwEcdOkcvjUWEB",544,TRUE,FALSE,NA,NA
"293","RT @nperenick39: #Fergie may have bombed the anthem at #NBA All-Star Weekend, but will her performance revive her career? My first blog for…",FALSE,0,NA,2018-02-23 15:55:36,FALSE,NA,"967065411740151808",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DanielaDetore",4,TRUE,FALSE,NA,NA
"294","RT @kissmemyfan_: <U+270C><U+FE0F><U+2764><U+FE0F>[HQ] 180217 #Wuyifan #KrisWu @ #NBA All-Star Celebrity Game Cr.What_WuYifan_Wears #KrisWuNBACelebGame
https://t.co/KL…",FALSE,0,NA,2018-02-23 15:53:15,FALSE,NA,"967064821823823872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jcksparrou",570,TRUE,FALSE,NA,NA
"295","RT @kissmemyfan_: [HQ] 180217 #Wuyifan #KrisWu @ #NBA All-Star Celebrity Game Cr.What_WuYifan_Wears #KrisWuNBACelebGame
https://t.co/jtZi47…",FALSE,0,NA,2018-02-23 15:53:12,FALSE,NA,"967064810906050560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jcksparrou",110,TRUE,FALSE,NA,NA
"296","RT @nperenick39: #Fergie may have bombed the anthem at #NBA All-Star Weekend, but will her performance revive her career? My first blog for…",FALSE,0,NA,2018-02-23 15:49:39,FALSE,NA,"967063914381967360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","im_the_MAP66",4,TRUE,FALSE,NA,NA
"297","#Fergie may have bombed the anthem at #NBA All-Star Weekend, but will her performance revive her career? My first b… https://t.co/Mvvlk58RAz",FALSE,6,NA,2018-02-23 15:47:26,TRUE,NA,"967063357705609221",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nperenick39",4,FALSE,FALSE,NA,NA
"298","Hang Time Podcast: Storylines to watch after NBA All-Star break https://t.co/8Jg67ZWjCd #NBA",FALSE,0,NA,2018-02-23 15:45:23,FALSE,NA,"967062841592242176",NA,"<a href=""http://www.berzerk.org/newsbot?s=NBANewsBot"" rel=""nofollow"">NBANewsBot</a>","NBANewsBot",0,FALSE,FALSE,NA,NA
"299","The 67th #NBA All-Star Game in Los Angeles and took over the city for a weekend of basketball-themed #events. Check… https://t.co/zWSfrNRDz8",FALSE,0,NA,2018-02-23 15:45:14,TRUE,NA,"967062803059273734",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","alfordmedia",0,FALSE,FALSE,NA,NA
"300","RT @kissmemyfan_: [HQ] 180217 #Wuyifan #KrisWu @ #NBA All-Star Celebrity Game Cr.ByPierrot_<U+5434><U+4EA6><U+51E1><U+56FE><U+535A> #KrisWuNBACelebGame
https://t.co/pjV3RcXbH…",FALSE,0,NA,2018-02-23 15:43:44,FALSE,NA,"967062426494488576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OHEY__mg",92,TRUE,FALSE,NA,NA
"301","RT @CLNS_Nick: This week on Day 1 Radio, we tackle the epic #BlackPanther film, #NBA All-Star Weekend (Dennis Smith was robbed), the #Parkl…",FALSE,0,NA,2018-02-23 15:40:20,FALSE,NA,"967061573058535425",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","BOSSOFTHECARTEL",2,TRUE,FALSE,NA,NA
"302","RT @BrandenLSK: This week on Day 1 Radio, we tackle the epic #BlackPanther film, #NBA All-Star Weekend (Dennis Smith was robbed), the #Park…",FALSE,0,NA,2018-02-23 15:39:37,FALSE,NA,"967061390140805120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","djwallysparks",1,TRUE,FALSE,NA,NA
"303","This week on Day 1 Radio, we tackle the epic #BlackPanther film, #NBA All-Star Weekend (Dennis Smith was robbed), t… https://t.co/OHWfcTnLFQ",FALSE,0,NA,2018-02-23 15:39:07,TRUE,NA,"967061264810815488",NA,"<a href=""http://libsyn.com/3/"" rel=""nofollow"">Libsyn On-Publish</a>","CLNS_Nick",2,FALSE,FALSE,NA,NA
"304","This week on Day 1 Radio, we tackle the epic #BlackPanther film, #NBA All-Star Weekend (Dennis Smith was robbed), t… https://t.co/tjwQQwNeZo",FALSE,0,NA,2018-02-23 15:39:07,TRUE,NA,"967061264764719104",NA,"<a href=""http://libsyn.com/3/"" rel=""nofollow"">Libsyn On-Publish</a>","BrandenLSK",1,FALSE,FALSE,NA,NA
"305","5-1 ATS on #NBA last night in it's return from the All-Star Break!  Access tonight's data driven NBA predictions at… https://t.co/W1z2Fz6hrC",FALSE,1,NA,2018-02-23 15:30:33,TRUE,NA,"967059109341220867",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","SportsFormulatr",0,FALSE,FALSE,NA,NA
"306","Episode 16 is now available on #Itunes #GooglePlay &amp; #Soundcloud  we discuss #NBA All-star game,… https://t.co/8EdvO1Ctie",FALSE,1,NA,2018-02-23 15:25:45,FALSE,NA,"967057902874673152",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","AllinOnePodcast",0,FALSE,FALSE,NA,NA
"307","Check out the latest piece. #dcfamily #NBA 

The 2018 All-Star Game Will Help Bradley Beal Reach New Heights… https://t.co/tIChq4oueQ",FALSE,1,NA,2018-02-23 15:23:23,TRUE,NA,"967057304955838470",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Zack_Rogers5",0,FALSE,FALSE,NA,NA
"308","RT @kissmemyfan_: [<U+2600><U+FE0F>] 180217 <U+7231><U+5947><U+827A><U+5A31><U+4E50> Weibo : #Wuyifan #KrisWu <U+0E2D><U+0E22><U+0E39><U+0E48><U+0E17><U+0E35><U+0E21><U+0E40><U+0E14><U+0E35><U+0E22><U+0E27><U+0E01><U+0E31><U+0E1A> Justin Bieber <U+0E17><U+0E35><U+0E21> Lakers <U+0E43><U+0E19><U+0E01><U+0E32><U+0E23><U+0E41><U+0E02><U+0E48><U+0E07><U+0E02><U+0E31><U+0E19> #NBA All-Star Celebrity…",FALSE,0,NA,2018-02-23 15:20:40,FALSE,NA,"967056623763038208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lotus2525",280,TRUE,FALSE,NA,NA
"309","RT @jusblaze_513: <ed><U+00A0><U+00BD><ed><U+00BA><U+00A8>Ep 46<ed><U+00A0><U+00BD><ed><U+00BA><U+00A8>2nd Half Views Ft @christineeebean
We discuss our thoughts on #NBA all-star weekend, look forward to the last half…",FALSE,0,NA,2018-02-23 15:15:06,FALSE,NA,"967055219854118912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BeertodayBT",18,TRUE,FALSE,NA,NA
"310","Even the Elite get Fatigued - Warriors Among Many Teams in Need of All-Star Break Breather #nba… https://t.co/EIqrgtvLzz",FALSE,0,NA,2018-02-23 15:09:49,TRUE,NA,"967053891400482819",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BALLnROLL",0,FALSE,FALSE,NA,NA
"311","Bueno: “Estamos muy contentos con los cambios en el All-Star” https://t.co/cy46MQsNXk #NBA https://t.co/31NbnAG1Va",FALSE,0,NA,2018-02-23 14:56:05,FALSE,NA,"967050433830182912",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","ChicaNBA",0,FALSE,FALSE,NA,NA
"312","RT @kissmemyfan_: [PIC] 180217 #Wuyifan #KrisWu &amp; Justin Bieber @ #NBA All-Star Celebrity Game Cr.Gettyimages #KrisWuNBACelebGame https://t…",FALSE,0,NA,2018-02-23 14:51:21,FALSE,NA,"967049242979139584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Elly_galaxy",433,TRUE,FALSE,NA,NA
"313","RT @NBAFRANCE: <ed><U+00A0><U+00BD><ed><U+00B9><U+008C> Hall Of Famer 
<ed><U+00A0><U+00BC><ed><U+00BF><U+0086><ed><U+00A0><U+00BC><ed><U+00BF><U+0086>2x ABA Champion
<ed><U+00A0><U+00BC><ed><U+00BF><U+0086> 1983 #NBA Champion
<ed><U+00A0><U+00BE><ed><U+00B5><U+0087><ed><U+00A0><U+00BE><ed><U+00B5><U+0087><ed><U+00A0><U+00BE><ed><U+00B5><U+0087><ed><U+00A0><U+00BE><ed><U+00B5><U+0087> 4x MVP
<U+2B50><U+FE0F><U+2B50><U+FE0F><U+2B50><U+FE0F><U+2B50><U+FE0F><U+2B50><U+FE0F><U+2B50><U+FE0F><U+2B50><U+FE0F><U+2B50><U+FE0F><U+2B50><U+FE0F><U+2B50><U+FE0F><U+2B50><U+FE0F><U+2B50><U+FE0F><U+2B50><U+FE0F><U+2B50><U+FE0F><U+2B50><U+FE0F><U+2B50><U+FE0F> 16x All-Star 
<ed><U+00A0><U+00BE><ed><U+00B5><U+0087><U+2B50><U+FE0F> 2x MV…",FALSE,0,NA,2018-02-23 14:46:07,FALSE,NA,"967047926399737857",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rodrigo_chee09",63,TRUE,FALSE,NA,NA
"314","RT @mundodeportivo: Chus Bueno: “Estamos muy contentos con los cambios en el All-Star” https://t.co/Y2Roa5gTrV #NBA https://t.co/vDR0T3JTCL",FALSE,0,NA,2018-02-23 14:41:08,FALSE,NA,"967046672902709248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pabloBp1998",1,TRUE,FALSE,NA,NA
"315","Lowe's 10 things: The future of the All-Star Game (and draft) #nba",FALSE,0,NA,2018-02-23 14:40:11,FALSE,NA,"967046433055694848",NA,"<a href=""http://www.elharrouchi.com/usa_sport_today"" rel=""nofollow"">usa sport today</a>","usa_sport_today",0,FALSE,FALSE,NA,NA
"316","RT @kissmemyfan_: [FaNCAM] 180217 #Wuyifan #KrisWu &amp; Justin Bieber @ #NBA All-Star Celebrity Game Cr.PrinceKris #KrisWuNBACelebGame

<U+0E1D><U+0E32><U+0E19><U+0E1D><U+0E32><U+0E19>…",FALSE,0,NA,2018-02-23 14:39:10,FALSE,NA,"967046179035885568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bilri_cs",1906,TRUE,FALSE,NA,NA
"317","RT @kissmemyfan_: [HQ] 180217 #Wuyifan #KrisWu @ #NBA All-Star Celebrity Game Cr.PrinceKris #KrisWuNBACelebGame
https://t.co/9RgUlW0Szh
htt…",FALSE,0,NA,2018-02-23 14:36:14,FALSE,NA,"967045440356036609",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","real_jrn",707,TRUE,FALSE,NA,NA
"318","Chus Bueno: “Estamos muy contentos con los cambios en el All-Star” https://t.co/Y2Roa5gTrV #NBA https://t.co/vDR0T3JTCL",FALSE,9,NA,2018-02-23 14:32:21,FALSE,NA,"967044463846674432",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mundodeportivo",1,FALSE,FALSE,NA,NA
"319","RT @EFEdeportes: Chus Bueno: ""Estamos muy contentos con los cambios en el All-Star""
https://t.co/vhGrzjZ5rS #NBA https://t.co/XUw6fBZRRt",FALSE,0,NA,2018-02-23 14:24:56,FALSE,NA,"967042594906804224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","oscarmaya3",1,TRUE,FALSE,NA,NA
"320","Chus Bueno: ""Estamos muy contentos con los cambios en el All-Star""
https://t.co/vhGrzjZ5rS #NBA https://t.co/XUw6fBZRRt",FALSE,1,NA,2018-02-23 14:24:31,FALSE,NA,"967042491382935552",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EFEdeportes",1,FALSE,FALSE,NA,NA
"321","RT @jusblaze_513: <ed><U+00A0><U+00BD><ed><U+00BA><U+00A8>Ep 46<ed><U+00A0><U+00BD><ed><U+00BA><U+00A8>2nd Half Views Ft @christineeebean
We discuss our thoughts on #NBA all-star weekend, look forward to the last half…",FALSE,0,NA,2018-02-23 14:21:09,FALSE,NA,"967041642900451331",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SuperHeroSpeak",18,TRUE,FALSE,NA,NA
"322","Lowe's 10 things: The future of the All-Star Game (and draft) https://t.co/dnSoUaVcKu #NBA #NOSN",FALSE,0,NA,2018-02-23 14:05:09,FALSE,NA,"967037617458987008",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","NOSNNBA",0,FALSE,FALSE,NA,NA
"323","RT @kissmemyfan_: [<U+203C><U+FE0F><U+0E27><U+0E31><U+0E19><U+0E1E><U+0E23><U+0E38><U+0E48><U+0E07><U+0E19><U+0E35><U+0E49><ed><U+00A0><U+00BD><ed><U+00B3><U+00A2> <U+203C><U+FE0F>] #Wuyifan #KrisWu <U+0E08><U+0E30><U+0E40><U+0E02><U+0E49><U+0E32><U+0E23><U+0E48><U+0E27><U+0E21><U+0E01><U+0E32><U+0E23><U+0E41><U+0E02><U+0E48><U+0E07><U+0E02><U+0E31><U+0E19> #NBA All-Star Celebrity Game <U+0E42><U+0E14><U+0E22><U+0E2D><U+0E22><U+0E39><U+0E48><U+0E17><U+0E35><U+0E21>  Leakers <U+0E17><U+0E35><U+0E48> LA <U+0E15><U+0E23><U+0E07><U+0E01><U+0E31><U+0E1A><U+0E40>…",FALSE,0,NA,2018-02-23 14:03:27,FALSE,NA,"967037189748965377",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KwanJtt",1025,TRUE,FALSE,NA,NA
"324","RT @Echinanews: Chinese-Canadian singer and actor #KrisWu is to play in the 2018 #NBA All-Star Celebrity Game on February 17 (Beijing Time)…",FALSE,0,NA,2018-02-23 14:00:36,FALSE,NA,"967036472825061377",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","kristyleWU",2049,TRUE,FALSE,NA,NA
"325","RT @globaltimesnews: Chinese singer #KrisWu will play in his 3rd Celebrity Game since 2016 in the #NBA All-Star 2018 on Feb 16, @NBAAllStar…",FALSE,0,NA,2018-02-23 14:00:16,FALSE,NA,"967036390511964160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","somnus_6",1748,TRUE,FALSE,NA,NA
"326","RT @Echinanews: Chinese-Canadian singer and actor #KrisWu is to play in the 2018 #NBA All-Star Celebrity Game on February 17 (Beijing Time)…",FALSE,0,NA,2018-02-23 13:59:44,FALSE,NA,"967036256831070208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","somnus_6",2049,TRUE,FALSE,NA,NA
"327","RT @WuYiFan_KrisBar: #Wuyifan #KrisWu at #NBA  All-Star Celebrity Game 

Warming up <ed><U+00A0><U+00BC><ed><U+00BF><U+0080>
Enjoy the game @KrisWuOfficial_ !

Cr.PrinceKris<U+5C0F><U+738B><U+5B50>_<U+5434>…",FALSE,0,NA,2018-02-23 13:47:28,FALSE,NA,"967033166748790784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","laysehun94",3332,TRUE,FALSE,NA,NA
"328","Con un tiro ganador de Russell Westbrook #ThunderUp volvió del receso por el All-Star con un gran triunfo ante el d… https://t.co/uwy53W1Fve",FALSE,0,NA,2018-02-23 13:44:30,TRUE,NA,"967032420905226247",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dobleyfalta_uy",1,FALSE,FALSE,NA,NA
